,Entity,Code,Year,Fossil fuels (TWh)
786,CIS (BP),,1999,7811.28466796875
787,CIS (BP),,2000,7858.4873046875
788,CIS (BP),,2001,8000.244140625
789,CIS (BP),,2002,7998.36328125
790,CIS (BP),,2003,8190.29150390625
791,CIS (BP),,2004,8306.396484375
792,CIS (BP),,2005,8328.8828125
793,CIS (BP),,2006,8675.05078125
794,CIS (BP),,2007,8779.7109375
795,CIS (BP),,2008,8833.9287109375
796,CIS (BP),,2009,8396.73828125
797,CIS (BP),,2010,8772.447265625
798,CIS (BP),,2011,9209.71875
799,CIS (BP),,2012,9304.1162109375
800,CIS (BP),,2013,9111.84375
801,CIS (BP),,2014,9189.318359375
802,CIS (BP),,2015,9011.91015625
803,CIS (BP),,2016,9128.7509765625
804,CIS (BP),,2017,9215.1494140625
805,CIS (BP),,2018,9684.197265625
806,CIS (BP),,2019,9629.2236328125
807,CIS (BP),,2020,9141.771484375
808,CIS (BP),,2021,9898.15625
809,Canada,CAN,1965,1039.488037109375
810,Canada,CAN,1966,1090.9375
811,Canada,CAN,1967,1149.8455810546875
812,Canada,CAN,1968,1240.243408203125
813,Canada,CAN,1969,1298.411865234375
814,Canada,CAN,1970,1398.0113525390625
815,Canada,CAN,1971,1434.642333984375
816,Canada,CAN,1972,1516.7059326171875
817,Canada,CAN,1973,1633.670166015625
818,Canada,CAN,1974,1658.759033203125
819,Canada,CAN,1975,1654.5682373046875
820,Canada,CAN,1976,1716.394775390625
821,Canada,CAN,1977,1806.411865234375
822,Canada,CAN,1978,1796.4229736328125
823,Canada,CAN,1979,1833.96630859375
824,Canada,CAN,1980,1856.9852294921875
825,Canada,CAN,1981,1789.4169921875
826,Canada,CAN,1982,1736.720703125
827,Canada,CAN,1983,1669.3004150390625
828,Canada,CAN,1984,1764.4930419921875
829,Canada,CAN,1985,1782.314453125
830,Canada,CAN,1986,1758.2021484375
831,Canada,CAN,1987,1815.98291015625
832,Canada,CAN,1988,1944.69189453125
833,Canada,CAN,1989,2032.370361328125
834,Canada,CAN,1990,1916.015625
835,Canada,CAN,1991,1860.179443359375
836,Canada,CAN,1992,1928.259521484375
837,Canada,CAN,1993,1946.9708251953125
838,Canada,CAN,1994,2009.355712890625
839,Canada,CAN,1995,2095.399658203125
840,Canada,CAN,1996,2139.8798828125
841,Canada,CAN,1997,2201.376953125
842,Canada,CAN,1998,2231.210205078125
843,Canada,CAN,1999,2293.156005859375
844,Canada,CAN,2000,2356.5771484375
845,Canada,CAN,2001,2350.008056640625
846,Canada,CAN,2002,2428.988525390625
847,Canada,CAN,2003,2495.392822265625
848,Canada,CAN,2004,2508.97265625
849,Canada,CAN,2005,2469.9326171875
850,Canada,CAN,2006,2464.814697265625
851,Canada,CAN,2007,2579.575439453125
852,Canada,CAN,2008,2506.01708984375
853,Canada,CAN,2009,2392.138671875
854,Canada,CAN,2010,2471.70751953125
855,Canada,CAN,2011,2535.396240234375
856,Canada,CAN,2012,2528.76416015625
857,Canada,CAN,2013,2576.81787109375
858,Canada,CAN,2014,2607.89453125
859,Canada,CAN,2015,2617.32666015625
860,Canada,CAN,2016,2544.80029296875
861,Canada,CAN,2017,2591.32080078125
862,Canada,CAN,2018,2653.26708984375
863,Canada,CAN,2019,2648.05419921875
864,Canada,CAN,2020,2421.1318359375
865,Canada,CAN,2021,2483.219970703125
917,Chile,CHL,1965,61.33310317993164
918,Chile,CHL,1966,65.9557876586914
919,Chile,CHL,1967,67.22486114501953
920,Chile,CHL,1968,68.94902038574219
921,Chile,CHL,1969,73.74229431152344
922,Chile,CHL,1970,77.6656494140625
923,Chile,CHL,1971,83.34835815429688
924,Chile,CHL,1972,83.96319580078125
925,Chile,CHL,1973,80.51966094970703
926,Chile,CHL,1974,77.35289001464844
927,Chile,CHL,1975,67.80952453613281
928,Chile,CHL,1976,71.56757354736328
929,Chile,CHL,1977,73.86149597167969
930,Chile,CHL,1978,78.53743743896484
931,Chile,CHL,1979,81.28626251220703
932,Chile,CHL,1980,83.41148376464844
933,Chile,CHL,1981,85.376220703125
934,Chile,CHL,1982,73.98037719726562
935,Chile,CHL,1983,74.54759979248047
936,Chile,CHL,1984,78.27532196044922
937,Chile,CHL,1985,76.7444839477539
938,Chile,CHL,1986,79.23917388916016
939,Chile,CHL,1987,82.05496978759766
940,Chile,CHL,1988,96.4322280883789
941,Chile,CHL,1989,115.70030212402344
942,Chile,CHL,1990,126.16680908203124
943,Chile,CHL,1991,132.82467651367188
944,Chile,CHL,1992,139.1295166015625
945,Chile,CHL,1993,148.7303009033203
946,Chile,CHL,1994,159.5541229248047
947,Chile,CHL,1995,171.78817749023438
948,Chile,CHL,1996,190.4022521972656
949,Chile,CHL,1997,219.48001098632807
950,Chile,CHL,1998,230.64337158203125
951,Chile,CHL,1999,248.3394927978516
952,Chile,CHL,2000,249.87326049804688
953,Chile,CHL,2001,244.2606201171875
954,Chile,CHL,2002,251.0786590576172
955,Chile,CHL,2003,251.50714111328125
956,Chile,CHL,2004,271.6159973144531
957,Chile,CHL,2005,273.3257141113281
958,Chile,CHL,2006,291.21990966796875
959,Chile,CHL,2007,311.99810791015625
960,Chile,CHL,2008,301.5511779785156
961,Chile,CHL,2009,292.2599182128906
962,Chile,CHL,2010,302.5497436523437
963,Chile,CHL,2011,335.9983215332031
964,Chile,CHL,2012,341.73455810546875
965,Chile,CHL,2013,344.16259765625
966,Chile,CHL,2014,330.0549621582031
967,Chile,CHL,2015,332.7225952148437
968,Chile,CHL,2016,356.7735290527344
969,Chile,CHL,2017,348.0941467285156
970,Chile,CHL,2018,354.144775390625
971,Chile,CHL,2019,365.5866394042969
972,Chile,CHL,2020,330.458984375
973,Chile,CHL,2021,339.611328125
974,China,CHN,1965,1470.853515625
975,China,CHN,1966,1602.8172607421875
976,China,CHN,1967,1443.7515869140625
977,China,CHN,1968,1449.0682373046875
978,China,CHN,1969,1776.4085693359375
979,China,CHN,1970,2290.62109375
980,China,CHN,1971,2714.14892578125
981,China,CHN,1972,2921.40087890625
982,China,CHN,1973,3077.99658203125
983,China,CHN,1974,3163.529296875
984,China,CHN,1975,3551.4853515625
985,China,CHN,1976,3744.1455078125
986,China,CHN,1977,4088.73388671875
987,China,CHN,1978,4504.212890625
988,China,CHN,1979,4628.24609375
989,China,CHN,1980,4655.3740234375
990,China,CHN,1981,4570.1279296875
991,China,CHN,1982,4756.8291015625
992,China,CHN,1983,5042.1640625
993,China,CHN,1984,5428.43408203125
994,China,CHN,1985,5877.18212890625
995,China,CHN,1986,6164.52685546875
996,China,CHN,1987,6654.46826171875
997,China,CHN,1988,7144.30322265625
998,China,CHN,1989,7486.302734375
999,China,CHN,1990,7563.2724609375
1000,China,CHN,1991,7968.68994140625
1001,China,CHN,1992,8386.5498046875
1002,China,CHN,1993,9003.1015625
1003,China,CHN,1994,9509.27734375
1004,China,CHN,1995,9741.2763671875
1005,China,CHN,1996,10305.7802734375
1006,China,CHN,1997,10351.4423828125
1007,China,CHN,1998,10363.470703125
1008,China,CHN,1999,10752.908203125
1009,China,CHN,2000,11085.2587890625
1010,China,CHN,2001,11595.4609375
1011,China,CHN,2002,12657.1904296875
1012,China,CHN,2003,14859.5673828125
1013,China,CHN,2004,17332.892578125
1014,China,CHN,2005,19713.34375
1015,China,CHN,2006,21612.98828125
1016,China,CHN,2007,23448.259765625
1017,China,CHN,2008,23943.33984375
1018,China,CHN,2009,25087.55859375
1019,China,CHN,2010,26642.34375
1020,China,CHN,2011,28883.00390625
1021,China,CHN,2012,29581.5625
1022,China,CHN,2013,30523.6640625
1023,China,CHN,2014,30937.318359375
1024,China,CHN,2015,31033.99609375
1025,China,CHN,2016,31191.8359375
1026,China,CHN,2017,31973.576171875
1027,China,CHN,2018,32888.70703125
1028,China,CHN,2019,33692.98828125
1029,China,CHN,2020,34232.8828125
1030,China,CHN,2021,36222.5859375
1031,Colombia,COL,1965,78.41806030273438
1032,Colombia,COL,1966,85.23656463623047
1033,Colombia,COL,1967,90.19166564941406
1034,Colombia,COL,1968,94.27542114257812
1035,Colombia,COL,1969,94.61717224121094
1036,Colombia,COL,1970,102.89083099365234
1037,Colombia,COL,1971,99.808837890625
1038,Colombia,COL,1972,112.39007568359376
1039,Colombia,COL,1973,110.45436096191406
1040,Colombia,COL,1974,123.45458984375
1041,Colombia,COL,1975,123.36442565917967
1042,Colombia,COL,1976,128.25442504882812
1043,Colombia,COL,1977,131.22598266601562
1044,Colombia,COL,1978,137.8931427001953
1045,Colombia,COL,1979,145.28240966796875
1046,Colombia,COL,1980,145.0753936767578
1047,Colombia,COL,1981,150.0361785888672
1048,Colombia,COL,1982,155.97415161132812
1049,Colombia,COL,1983,165.76248168945312
1050,Colombia,COL,1984,166.34445190429688
1051,Colombia,COL,1985,171.20211791992188
1052,Colombia,COL,1986,170.45022583007812
1053,Colombia,COL,1987,185.2392120361328
1054,Colombia,COL,1988,181.8675842285156
1055,Colombia,COL,1989,188.67327880859372
1056,Colombia,COL,1990,169.58892822265625
1057,Colombia,COL,1991,178.49609375
1058,Colombia,COL,1992,205.2017364501953
1059,Colombia,COL,1993,216.6407928466797
1060,Colombia,COL,1994,226.5526123046875
1061,Colombia,COL,1995,231.56939697265625
1062,Colombia,COL,1996,230.6096954345703
1063,Colombia,COL,1997,251.52902221679688
1064,Colombia,COL,1998,254.6551818847656
1065,Colombia,COL,1999,221.1224670410156
1066,Colombia,COL,2000,220.9661865234375
1067,Colombia,COL,2001,214.32635498046875
1068,Colombia,COL,2002,207.37893676757807
1069,Colombia,COL,2003,212.49530029296875
1070,Colombia,COL,2004,212.80914306640625
1071,Colombia,COL,2005,211.6822204589844
1072,Colombia,COL,2006,239.8984832763672
1073,Colombia,COL,2007,236.8718719482422
1074,Colombia,COL,2008,260.93951416015625
1075,Colombia,COL,2009,265.6820678710937
1076,Colombia,COL,2010,284.49072265625
1077,Colombia,COL,2011,275.57635498046875
1078,Colombia,COL,2012,307.02117919921875
1079,Colombia,COL,2013,319.438232421875
1080,Colombia,COL,2014,340.3184509277344
1081,Colombia,COL,2015,345.7924194335937
1082,Colombia,COL,2016,364.70166015625
1083,Colombia,COL,2017,342.5008850097656
1084,Colombia,COL,2018,353.5419311523437
1085,Colombia,COL,2019,375.7756958007813
1086,Colombia,COL,2020,333.33868408203125
1087,Colombia,COL,2021,357.87799072265625
1176,Czechia,CZE,1965,462.1787414550781
1177,Czechia,CZE,1966,466.0641174316406
1178,Czechia,CZE,1967,459.3338928222656
1179,Czechia,CZE,1968,480.5535583496094
1180,Czechia,CZE,1969,501.9915161132813
1181,Czechia,CZE,1970,521.8141479492188
1182,Czechia,CZE,1971,550.1290893554688
1183,Czechia,CZE,1972,553.1077270507812
1184,Czechia,CZE,1973,556.9680786132812
1185,Czechia,CZE,1974,560.7926635742188
1186,Czechia,CZE,1975,583.9356079101562
1187,Czechia,CZE,1976,601.4528198242188
1188,Czechia,CZE,1977,619.83203125
1189,Czechia,CZE,1978,628.9912719726562
1190,Czechia,CZE,1979,634.3289794921875
1191,Czechia,CZE,1980,613.7418823242188
1192,Czechia,CZE,1981,610.130859375
1193,Czechia,CZE,1982,604.0663452148438
1194,Czechia,CZE,1983,604.5161743164062
1195,Czechia,CZE,1984,622.9482421875
1196,Czechia,CZE,1985,619.7671508789062
1197,Czechia,CZE,1986,615.5581665039062
1198,Czechia,CZE,1987,615.601806640625
1199,Czechia,CZE,1988,616.3787841796875
1200,Czechia,CZE,1989,595.9054565429688
1201,Czechia,CZE,1990,507.600830078125
1202,Czechia,CZE,1991,459.9941711425781
1203,Czechia,CZE,1992,444.0542602539063
1204,Czechia,CZE,1993,438.4952392578125
1205,Czechia,CZE,1994,424.269287109375
1206,Czechia,CZE,1995,444.1142578125
1207,Czechia,CZE,1996,459.4503173828125
1208,Czechia,CZE,1997,439.89251708984375
1209,Czechia,CZE,1998,424.4679260253906
1210,Czechia,CZE,1999,403.4443664550781
1211,Czechia,CZE,2000,428.3727722167969
1212,Czechia,CZE,2001,435.4642028808594
1213,Czechia,CZE,2002,424.6539001464844
1214,Czechia,CZE,2003,436.2578430175781
1215,Czechia,CZE,2004,446.5465698242188
1216,Czechia,CZE,2005,442.4450073242188
1217,Czechia,CZE,2006,447.7984313964844
1218,Czechia,CZE,2007,442.39251708984375
1219,Czechia,CZE,2008,429.709716796875
1220,Czechia,CZE,2009,403.88861083984375
1221,Czechia,CZE,2010,419.1033325195313
1222,Czechia,CZE,2011,402.461181640625
1223,Czechia,CZE,2012,392.8215637207031
1224,Czechia,CZE,2013,379.3299560546875
1225,Czechia,CZE,2014,370.3103942871094
1226,Czechia,CZE,2015,370.1322021484375
1227,Czechia,CZE,2016,371.2794799804688
1228,Czechia,CZE,2017,381.2268981933594
1229,Czechia,CZE,2018,376.8691101074219
1230,Czechia,CZE,2019,368.18353271484375
1231,Czechia,CZE,2020,332.4748840332031
1232,Czechia,CZE,2021,354.3769226074219
1233,Denmark,DNK,1965,166.13433837890625
1234,Denmark,DNK,1966,188.9825134277344
1235,Denmark,DNK,1967,190.04954528808597
1236,Denmark,DNK,1968,198.60476684570312
1237,Denmark,DNK,1969,227.9815368652344
1238,Denmark,DNK,1970,242.9184417724609
1239,Denmark,DNK,1971,229.56419372558597
1240,Denmark,DNK,1972,242.27130126953125
1241,Denmark,DNK,1973,234.39859008789065
1242,Denmark,DNK,1974,213.242919921875
1243,Denmark,DNK,1975,210.1773681640625
1244,Denmark,DNK,1976,231.38699340820312
1245,Denmark,DNK,1977,236.1123809814453
1246,Denmark,DNK,1978,239.5298767089844
1247,Denmark,DNK,1979,239.03512573242188
1248,Denmark,DNK,1980,232.8290100097656
1249,Denmark,DNK,1981,209.111328125
1250,Denmark,DNK,1982,199.85006713867188
1251,Denmark,DNK,1983,189.8290557861328
1252,Denmark,DNK,1984,192.9998779296875
1253,Denmark,DNK,1985,217.46096801757807
1254,Denmark,DNK,1986,222.02471923828125
1255,Denmark,DNK,1987,213.8451385498047
1256,Denmark,DNK,1988,211.09132385253903
1257,Denmark,DNK,1989,194.07781982421875
1258,Denmark,DNK,1990,199.40321350097656
1259,Denmark,DNK,1991,229.45689392089844
1260,Denmark,DNK,1992,213.68490600585935
1261,Denmark,DNK,1993,225.8403778076172
1262,Denmark,DNK,1994,242.7670135498047
1263,Denmark,DNK,1995,237.98394775390625
1264,Denmark,DNK,1996,283.54693603515625
1265,Denmark,DNK,1997,254.10629272460935
1266,Denmark,DNK,1998,241.82931518554688
1267,Denmark,DNK,1999,232.7891387939453
1268,Denmark,DNK,2000,219.73675537109372
1269,Denmark,DNK,2001,219.6565093994141
1270,Denmark,DNK,2002,216.4253845214844
1271,Denmark,DNK,2003,231.08041381835935
1272,Denmark,DNK,2004,213.30813598632807
1273,Denmark,DNK,2005,204.2029571533203
1274,Denmark,DNK,2006,229.5380859375
1275,Denmark,DNK,2007,213.3766326904297
1276,Denmark,DNK,2008,204.95687866210935
1277,Denmark,DNK,2009,191.27023315429688
1278,Denmark,DNK,2010,195.9301605224609
1279,Denmark,DNK,2011,177.45693969726562
1280,Denmark,DNK,2012,158.74114990234375
1281,Denmark,DNK,2013,164.95785522460938
1282,Denmark,DNK,2014,152.8818359375
1283,Denmark,DNK,2015,143.62872314453125
1284,Denmark,DNK,2016,146.85052490234375
1285,Denmark,DNK,2017,138.44732666015625
1286,Denmark,DNK,2018,138.69947814941406
1287,Denmark,DNK,2019,128.71859741210938
1288,Denmark,DNK,2020,106.33293151855467
1289,Denmark,DNK,2021,110.1836929321289
1346,Ecuador,ECU,1965,7.920637607574463
1347,Ecuador,ECU,1966,8.269749641418457
1348,Ecuador,ECU,1967,8.931145668029785
1349,Ecuador,ECU,1968,10.672142028808594
1350,Ecuador,ECU,1969,11.293050765991213
1351,Ecuador,ECU,1970,13.575444221496582
1352,Ecuador,ECU,1971,14.930278778076172
1353,Ecuador,ECU,1972,15.64336109161377
1354,Ecuador,ECU,1973,16.86566734313965
1355,Ecuador,ECU,1974,19.709285736083984
1356,Ecuador,ECU,1975,19.6013126373291
1357,Ecuador,ECU,1976,21.83575820922852
1358,Ecuador,ECU,1977,26.44342422485352
1359,Ecuador,ECU,1978,27.044981002807617
1360,Ecuador,ECU,1979,28.50153350830078
1361,Ecuador,ECU,1980,36.23963165283203
1362,Ecuador,ECU,1981,40.75156021118164
1363,Ecuador,ECU,1982,44.6658821105957
1364,Ecuador,ECU,1983,41.24980545043945
1365,Ecuador,ECU,1984,42.01079177856445
1366,Ecuador,ECU,1985,51.27231597900391
1367,Ecuador,ECU,1986,52.04239273071289
1368,Ecuador,ECU,1987,52.35196685791016
1369,Ecuador,ECU,1988,61.80081558227539
1370,Ecuador,ECU,1989,63.798614501953125
1371,Ecuador,ECU,1990,66.23651123046875
1372,Ecuador,ECU,1991,74.42925262451172
1373,Ecuador,ECU,1992,74.27256774902344
1374,Ecuador,ECU,1993,75.05091094970703
1375,Ecuador,ECU,1994,80.90928649902344
1376,Ecuador,ECU,1995,79.55852508544922
1377,Ecuador,ECU,1996,89.15608215332031
1378,Ecuador,ECU,1997,100.89974975585938
1379,Ecuador,ECU,1998,101.60559844970705
1380,Ecuador,ECU,1999,89.00920867919922
1381,Ecuador,ECU,2000,81.62248992919922
1382,Ecuador,ECU,2001,84.71087646484375
1383,Ecuador,ECU,2002,82.14730834960938
1384,Ecuador,ECU,2003,85.78331756591797
1385,Ecuador,ECU,2004,92.6876449584961
1386,Ecuador,ECU,2005,100.68856811523438
1387,Ecuador,ECU,2006,106.93468475341795
1388,Ecuador,ECU,2007,107.99641418457033
1389,Ecuador,ECU,2008,110.87755584716795
1390,Ecuador,ECU,2009,113.341064453125
1391,Ecuador,ECU,2010,130.43174743652344
1392,Ecuador,ECU,2011,133.0118408203125
1393,Ecuador,ECU,2012,139.39390563964844
1394,Ecuador,ECU,2013,148.2840576171875
1395,Ecuador,ECU,2014,155.9324188232422
1396,Ecuador,ECU,2015,151.0203857421875
1397,Ecuador,ECU,2016,142.9920654296875
1398,Ecuador,ECU,2017,139.20068359375
1399,Ecuador,ECU,2018,149.29913330078125
1400,Ecuador,ECU,2019,143.90798950195312
1401,Ecuador,ECU,2020,116.27737426757812
1402,Ecuador,ECU,2021,142.79165649414062
1403,Egypt,EGY,1965,86.55230712890625
1404,Egypt,EGY,1966,91.06561279296876
1405,Egypt,EGY,1967,76.76949310302734
1406,Egypt,EGY,1968,80.24432373046875
1407,Egypt,EGY,1969,61.57465744018555
1408,Egypt,EGY,1970,77.56635284423828
1409,Egypt,EGY,1971,79.06658935546875
1410,Egypt,EGY,1972,89.02644348144531
1411,Egypt,EGY,1973,83.3353042602539
1412,Egypt,EGY,1974,93.95104217529295
1413,Egypt,EGY,1975,104.20252227783205
1414,Egypt,EGY,1976,124.95767974853516
1415,Egypt,EGY,1977,134.54713439941406
1416,Egypt,EGY,1978,140.98973083496094
1417,Egypt,EGY,1979,157.67160034179688
1418,Egypt,EGY,1980,182.6771240234375
1419,Egypt,EGY,1981,210.8949279785156
1420,Egypt,EGY,1982,237.9748992919922
1421,Egypt,EGY,1983,261.78814697265625
1422,Egypt,EGY,1984,288.63690185546875
1423,Egypt,EGY,1985,301.79888916015625
1424,Egypt,EGY,1986,309.78643798828125
1425,Egypt,EGY,1987,330.10748291015625
1426,Egypt,EGY,1988,335.76959228515625
1427,Egypt,EGY,1989,353.4147644042969
1428,Egypt,EGY,1990,361.89251708984375
1429,Egypt,EGY,1991,367.1111450195313
1430,Egypt,EGY,1992,363.64752197265625
1431,Egypt,EGY,1993,363.06939697265625
1432,Egypt,EGY,1994,381.50494384765625
1433,Egypt,EGY,1995,404.7259521484375
1434,Egypt,EGY,1996,427.3187561035156
1435,Egypt,EGY,1997,445.693603515625
1436,Egypt,EGY,1998,464.514404296875
1437,Egypt,EGY,1999,497.10986328125
1438,Egypt,EGY,2000,526.37060546875
1439,Egypt,EGY,2001,550.4415283203125
1440,Egypt,EGY,2002,568.7730102539062
1441,Egypt,EGY,2003,607.6345825195312
1442,Egypt,EGY,2004,643.62255859375
1443,Egypt,EGY,2005,661.748046875
1444,Egypt,EGY,2006,698.542724609375
1445,Egypt,EGY,2007,742.5011596679688
1446,Egypt,EGY,2008,786.8004150390625
1447,Egypt,EGY,2009,820.3059692382812
1448,Egypt,EGY,2010,855.1743774414062
1449,Egypt,EGY,2011,897.44580078125
1450,Egypt,EGY,2012,934.4486083984376
1451,Egypt,EGY,2013,927.7029418945312
1452,Egypt,EGY,2014,915.9148559570312
1453,Egypt,EGY,2015,929.656005859375
1454,Egypt,EGY,2016,983.2111206054688
1455,Egypt,EGY,2017,1024.652099609375
1456,Egypt,EGY,2018,1023.5930786132812
1457,Egypt,EGY,2019,993.5245971679688
1458,Egypt,EGY,2020,919.1224975585938
1459,Egypt,EGY,2021,988.238525390625
1497,Europe,,1965,18040.609375
1498,Europe,,1966,18725.216796875
1499,Europe,,1967,19468.81640625
1500,Europe,,1968,20525.171875
1501,Europe,,1969,21843.6875
1502,Europe,,1970,23158.884765625
1503,Europe,,1971,23970.353515625
1504,Europe,,1972,25122.734375
1505,Europe,,1973,26532.68359375
1506,Europe,,1974,26674.3828125
1507,Europe,,1975,26900.4765625
1508,Europe,,1976,28305.390625
